"gene","module"
"261729","blue"
"26173","turquoise"
"261734","grey"
"26175","grey"
"2618","red"
"26184","grey"
"26188","grey"
"26189","grey"
"2619","brown"
"26190","green"
"26191","grey"
"262","black"
"2620","turquoise"
"26205","green"
"26206","grey"
"26207","grey"
"2621","grey"
"26211","grey"
"26212","grey"
"26219","grey"
"2622","brown"
"26220","brown"
"26222","brown"
"26223","blue"
"26224","turquoise"
"26225","turquoise"
"26226","blue"
"26227","blue"
"26228","grey"
"26229","green"
"2623","grey"
"26230","blue"
"26231","green"
"26232","green"
"26233","green"
"26234","turquoise"
"26235","brown"
"26238","grey"
"26239","grey"
"2624","red"
"26240","grey"
"26245","grey"
"26246","grey"
"26247","grey"
"26248","grey"
"26249","grey"
"2625","grey"
"26251","yellow"
"26253","grey"
"26254","grey"
"26255","grey"
"26256","grey"
"26257","grey"
"26258","blue"
"26259","turquoise"
"2626","grey"
"26260","turquoise"
"26261","green"
"26262","brown"
"26263","blue"
"26266","grey"
"26267","brown"
"26268","magenta"
"26269","turquoise"
"2627","grey"
"26270","grey"
"26271","brown"
"26272","tan"
"26273","blue"
"26275","grey"
"26276","greenyellow"
"26277","grey"
"26278","turquoise"
"26279","grey"
"2628","brown"
"26280","blue"
"26281","grey"
"26284","brown"
"26285","grey"
"26286","brown"
"26287","brown"
"26289","blue"
"2629","blue"
"26290","grey"
"26291","grey"
"26292","yellow"
"26297","brown"
"26298","grey"
"2630","grey"
"26301","blue"
"2631","purple"
"2632","brown"
"2633","red"
"26330","grey"
"26333","grey"
"26339","grey"
"2634","red"
"26343","grey"
"2635","brown"
"26353","magenta"
"26354","blue"
"26355","brown"
"2636","grey"
"2637","grey"
"2638","grey"
"2639","grey"
"2641","grey"
"2642","grey"
"2643","grey"
"2644","grey"
"2645","blue"
"2646","grey"
"26468","yellow"
"26469","blue"
"2647","green"
"26470","yellow"
"26471","blue"
"26472","green"
"26476","grey"
"2648","green"
"2649","grey"
"26493","grey"
"26494","grey"
"26496","grey"
"26499","grey"
"265","grey"
"2650","blue"
"26502","turquoise"
"26503","green"
"26504","grey"
"26505","pink"
"26507","yellow"
"26508","red"
"26509","red"
"2651","grey"
"26511","grey"
"26512","turquoise"
"26515","grey"
"26517","brown"
"26519","brown"
"26520","turquoise"
"26521","turquoise"
"26523","grey"
"26524","turquoise"
"26525","grey"
"26526","grey"
"26528","green"
"26529","grey"
"2653","grey"
"26531","grey"
"26532","grey"
"26533","grey"
"26534","grey"
"26538","grey"
"26539","grey"
"26548","grey"
"2657","blue"
"26574","green"
"26575","blue"
"26576","green"
"26577","grey"
"26578","blue"
"26579","grey"
"2658","grey"
"26580","brown"
"26584","grey"
"26585","black"
"26586","blue"
"26589","brown"
"26595","grey"
"266","grey"
"2660","turquoise"
"26608","grey"
"26609","grey"
"2661","grey"
"26610","brown"
"2662","grey"
"26628","grey"
"2664","turquoise"
"26648","grey"
"2665","grey"
"266553","grey"
"26658","grey"
"26659","grey"
"266629","grey"
"26664","grey"
"266655","brown"
"266675","grey"
"266697","grey"
"266722","blue"
"266727","grey"
"266740","grey"
"266743","grey"
"266747","grey"
"2668","black"
"266812","yellow"
"26683","grey"
"26686","grey"
"26689","grey"
"2669","brown"
"266917","grey"
"266919","grey"
"26692","grey"
"26693","grey"
"26696","grey"
"266971","grey"
"266977","grey"
"267","grey"
"2670","blue"
"267002","brown"
"267004","grey"
"267010","grey"
"267012","grey"
"267020","grey"
"26707","grey"
"2671","green"
"26716","grey"
"2672","grey"
"2673","turquoise"
"26735","grey"
"26737","grey"
"2674","grey"
"26740","grey"
"26747","blue"
"2675","yellow"
"26750","blue"
"26751","turquoise"
"2676","grey"
"26762","grey"
"26765","grey"
"26767","grey"
"26768","grey"
"26769","turquoise"
"2677","green"
"26770","grey"
"26771","grey"
"26772","grey"
"26773","grey"
"26774","grey"
"26775","grey"
"26776","grey"
"26777","grey"
"26778","purple"
"26779","grey"
"2678","grey"
"26780","grey"
"26781","blue"
"26782","grey"
"26783","grey"
"26784","grey"
"26785","grey"
"26786","grey"
"26787","grey"
"26788","green"
"26789","grey"
"2679","grey"
"26790","tan"
"26791","grey"
"26792","grey"
"26793","grey"
"26795","grey"
"26796","grey"
"26797","grey"
"26798","grey"
"26799","grey"
"268","grey"
"26800","grey"
"26801","grey"
"26802","grey"
"26804","green"
"26805","grey"
"26806","grey"
"26807","grey"
"26808","grey"
"26809","grey"
"2681","grey"
"26810","grey"
"26811","grey"
"26812","grey"
"26813","grey"
"26814","grey"
"26815","grey"
"26816","grey"
"26817","grey"
"26818","grey"
"26819","grey"
"26820","grey"
"26821","grey"
"26822","grey"
"26824","grey"
"26826","grey"
"26827","grey"
"26828","grey"
"26829","grey"
"2683","red"
"26830","grey"
"26831","grey"
"26832","grey"
"26834","grey"
"26835","grey"
"26855","grey"
"2686","yellow"
"26860","grey"
"26863","grey"
"26864","grey"
"26865","grey"
"26866","grey"
"26869","grey"
"2687","blue"
"26870","grey"
"26871","grey"
"26872","yellow"
"26873","grey"
"2688","grey"
"2689","grey"
"269","grey"
"2690","blue"
"2691","grey"
"2692","grey"
"2693","grey"
"2694","grey"
"2695","grey"
"26952","grey"
"26953","blue"
"26958","brown"
"26959","greenyellow"
"2696","black"
"26960","blue"
"2697","purple"
"26973","greenyellow"
"26974","grey"
"26984","blue"
"26985","turquoise"
"26986","brown"
"26993","green"
"26994","blue"
"26995","turquoise"
"26996","red"
"26998","grey"
"26999","yellow"
"27","grey"
"270","grey"
"2700","grey"
"27000","brown"
"27004","grey"
"27005","tan"
"27006","grey"
"2701","red"
"27010","blue"
"27012","yellow"
"27013","pink"
"27018","yellow"
"27019","grey"
"2702","grey"
"27020","blue"
"27022","grey"
"27023","grey"
"2703","grey"
"27030","pink"
"27031","brown"
"27032","green"
"27033","grey"
"27034","blue"
"27035","grey"
"27036","red"
"27037","blue"
"27039","turquoise"
"27040","blue"
"27042","green"
"27043","green"
"27044","grey"
"2705","pink"
"2706","grey"
"27063","grey"
"27065","yellow"
"27067","blue"
"27068","grey"
"27069","blue"
"2707","yellow"
"27071","red"
"27072","blue"
"27074","grey"
"27075","blue"
"27076","grey"
"27077","greenyellow"
"27079","turquoise"
"27085","grey"
"27086","grey"
"27087","grey"
"27089","brown"
"2709","grey"
"27090","magenta"
"27091","turquoise"
"27092","grey"
"27094","grey"
"27095","brown"
"27097","turquoise"
"27098","grey"
"27099","yellow"
"271","brown"
"2710","grey"
"27101","grey"
"27102","grey"
"27106","pink"
"27107","turquoise"
"27109","grey"
"27111","brown"
"27112","brown"
"27113","grey"
"27115","grey"
"2712","grey"
"27120","grey"
"27121","grey"
"27122","yellow"
"27123","grey"
"27124","yellow"
"27125","turquoise"
"27127","grey"
"27128","red"
"27129","grey"
"2713","grey"
"27130","brown"
"27131","grey"
"27132","brown"
"27133","blue"
"27134","grey"
"27136","grey"
"27141","blue"
"27143","red"
"27145","blue"
"27146","blue"
"27147","blue"
"27148","grey"
"27151","grey"
"27152","grey"
"27153","turquoise"
"27154","turquoise"
"27156","grey"
"27158","blue"
"27159","grey"
"27160","grey"
"27161","turquoise"
"27163","grey"
"27164","brown"
"27165","yellow"
"27166","brown"
"2717","grey"
"27173","red"
"27175","brown"
"27177","grey"
"27178","grey"
"27179","grey"
"27180","red"
"27181","red"
"27183","turquoise"
"27184","grey"
"27185","yellow"
"27189","grey"
"2719","grey"
"27190","grey"
"27197","grey"
"27198","grey"
"27199","blue"
"272","black"
"2720","grey"
"27201","grey"
"27202","grey"
"27229","green"
"27230","turquoise"
"27231","grey"
"27232","grey"
"27233","turquoise"
"27235","grey"
"27236","turquoise"
"27237","blue"
"27238","grey"
"27239","brown"
"27240","grey"
"27241","brown"
"27242","magenta"
"27243","green"
"27244","grey"
"27245","grey"
"27246","turquoise"
"27247","yellow"
"27248","blue"
"27249","blue"
"27250","turquoise"
"27252","brown"
"27253","turquoise"
"27254","grey"
"27255","blue"
"27257","grey"
"27258","yellow"
"27283","grey"
"27284","turquoise"
"27285","grey"
"27286","yellow"
"27287","red"
"27288","grey"
"27289","yellow"
"2729","brown"
"27290","grey"
"27291","yellow"
"27292","grey"
"27293","grey"
"27294","brown"
"27295","brown"
"27296","pink"
"27297","grey"
"27299","grey"
"273","yellow"
"2730","turquoise"
"27300","yellow"
"27301","blue"
"27302","grey"
"27303","turquoise"
"27304","blue"
"27306","red"
"27309","brown"
"2731","grey"
"27314","turquoise"
"27315","green"
"27316","grey"
"27319","yellow"
"27324","turquoise"
"27327","turquoise"
"27328","blue"
"27329","grey"
"2733","grey"
"27330","blue"
"27332","grey"
"27333","brown"
"27334","grey"
"27335","brown"
"27336","grey"
"27338","grey"
"27339","yellow"
"2734","grey"
"27340","brown"
"27341","turquoise"
"27342","grey"
"27343","turquoise"
"27344","brown"
"27345","grey"
"27346","turquoise"
"27347","grey"
"27348","grey"
"27349","brown"
"2735","grey"
"27350","red"
"27351","turquoise"
"27352","brown"
"2736","grey"
"2737","magenta"
"2738","turquoise"
"2739","yellow"
"274","purple"
"2740","grey"
"2741","grey"
"2742","blue"
"27429","blue"
"2743","blue"
"27430","turquoise"
"27433","green"
"27434","grey"
"27436","turquoise"
"27439","yellow"
"2744","yellow"
"27440","green"
"27442","grey"
"27443","black"
"27445","blue"
"2745","grey"
"2746","magenta"
"2747","turquoise"
"2749","turquoise"
"275","magenta"
"2752","grey"
"276","grey"
"2760","brown"
"2762","brown"
"2764","blue"
"2765","grey"
"2766","grey"
"2767","brown"
"2768","blue"
"2769","grey"
"277","grey"
"2770","black"
"2771","blue"
"2773","turquoise"
"2774","yellow"
"2775","grey"
"2776","blue"
"2778","yellow"
"2779","grey"
"278","grey"
"2780","grey"
"2781","brown"
"2782","brown"
"2783","turquoise"
"2784","grey"
"2785","brown"
"2786","brown"
"2787","red"
"2788","green"
"279","grey"
"2790","grey"
"2791","red"
"2792","grey"
"2793","red"
"2794","grey"
"2796","blue"
"2797","grey"
"2798","blue"
"2799","brown"
"28","turquoise"
"280","grey"
"2800","grey"
"2801","grey"
"2802","green"
"2803","brown"
"2804","grey"
"2805","yellow"
"2806","yellow"
"280636","turquoise"
"280655","grey"
"280657","grey"
"280658","grey"
"280659","grey"
"280660","grey"
"280664","grey"
"2810","grey"
"2811","grey"
"2812","brown"
"2813","grey"
"2814","grey"
"2815","grey"
"2817","black"
"2819","grey"
"2820","turquoise"
"2821","brown"
"2822","blue"
"28227","green"
"2823","blue"
"28231","red"
"28232","pink"
"28234","grey"
"2824","turquoise"
"2825","grey"
"282566","turquoise"
"2826","brown"
"282616","grey"
"282617","grey"
"282618","grey"
"282679","blue"
"2827","grey"
"282706","grey"
"282763","grey"
"282770","grey"
"2828","red"
"282808","grey"
"282809","brown"
"282890","grey"
"2829","grey"
"282966","grey"
"282969","grey"
"282973","black"
"282974","brown"
"282980","grey"
"282991","yellow"
"282996","grey"
"282997","blue"
"283","yellow"
"2830","yellow"
"283011","brown"
"283025","grey"
"283028","grey"
"283033","grey"
"283038","grey"
"283045","grey"
"283050","grey"
"283070","yellow"
"283078","blue"
"283080","grey"
"283089","grey"
"283092","grey"
"283093","grey"
"2831","grey"
"283102","grey"
"283104","turquoise"
"283106","turquoise"
"283116","grey"
"283120","grey"
"283129","grey"
"283130","greenyellow"
"283131","yellow"
"283140","grey"
"283143","grey"
"283149","red"
"283150","grey"
"283152","grey"
"283159","grey"
"28316","brown"
"283165","blue"
"283171","grey"
"283174","brown"
"283177","grey"
"283189","grey"
"283194","grey"
"283197","grey"
"2832","grey"
"283208","grey"
"283209","blue"
"283212","yellow"
"283214","grey"
"283219","grey"
"283229","magenta"
"283232","grey"
"283234","green"
"283237","grey"
"283238","grey"
"283248","brown"
"283254","black"
"283267","grey"
"283284","grey"
"283297","grey"
"283298","grey"
"283299","grey"
"2833","grey"
"283303","grey"
"283310","blue"
"283314","grey"
"283316","grey"
"283332","grey"
"283335","blue"
"283337","grey"
"283345","grey"
"283349","brown"
"283352","grey"
"283358","blue"
"283373","grey"
"283375","green"
"283377","turquoise"
"283383","turquoise"
"283385","yellow"
"283387","grey"
"283392","yellow"
"2834","yellow"
"283403","grey"
"283404","grey"
"283416","grey"
"283417","blue"
"283420","grey"
"283422","grey"
"283431","turquoise"
"283432","grey"
"283435","grey"
"283440","grey"
"283446","grey"
"283450","green"
"283455","yellow"
"283459","grey"
"283460","grey"
"283461","grey"
"283463","yellow"
"283464","turquoise"
"283471","grey"
"283480","grey"
"283481","grey"
"283482","grey"
"283483","grey"
"283487","grey"
"283489","turquoise"
"283491","grey"
"2835","yellow"
"283507","grey"
"283514","blue"
"283518","turquoise"
"283521","grey"
"283537","grey"
"283547","black"
"283551","grey"
"283553","grey"
"283554","blue"
"283571","turquoise"
"283575","grey"
"283576","yellow"
"283578","turquoise"
"283579","grey"
"283585","grey"
"283587","grey"
"283592","grey"
"283596","grey"
"283598","grey"
"283600","grey"
"283601","grey"
"283624","turquoise"
"283629","brown"
"283635","turquoise"
"283638","yellow"
"283643","green"
"283651","grey"
"283652","blue"
"283659","brown"
"283663","blue"
"283673","grey"
"283677","blue"
"283682","grey"
"283683","yellow"
"283685","grey"
"283687","grey"
"283688","grey"
"283692","grey"
"283693","grey"
"283694","grey"
"2837","grey"
"283710","grey"
"283726","grey"
"283731","yellow"
"283738","grey"
"283742","blue"
"283748","blue"
"283755","red"
"283761","grey"
"283767","grey"
"283768","grey"
"283777","grey"
"283788","grey"
"283796","grey"
"2838","grey"
"283807","grey"
"283820","turquoise"
"283847","grey"
"283848","grey"
"283849","grey"
"283854","grey"
"283856","grey"
"283860","grey"
"283867","grey"
"283869","grey"
"283870","turquoise"
"283871","brown"
"283875","grey"
"283876","grey"
"283887","turquoise"
"283888","grey"
"283897","red"
"283899","brown"
"283902","grey"
"283914","grey"
"283922","brown"
"283927","grey"
"283932","turquoise"
"283933","grey"
"283948","grey"
"283951","brown"
"283953","grey"
"283970","grey"
"283971","grey"
"283982","grey"
"283985","yellow"
"283987","grey"
"283989","green"
"283991","green"
"283999","pink"
"284","grey"
"2840","grey"
"284001","turquoise"
"284004","green"
"284009","grey"
"284013","green"
"284018","yellow"
"284021","red"
"284023","grey"
"284029","grey"
"284034","grey"
"284040","greenyellow"
"284047","turquoise"
"284058","brown"
"284067","grey"
"284069","yellow"
"284071","blue"
"284076","grey"
"284080","grey"
"284083","grey"
"284085","grey"
"284086","grey"
"284098","grey"
"284099","grey"
"2841","grey"
"284100","grey"
"284106","brown"
"284110","grey"
"284111","grey"
"284114","grey"
"284116","grey"
"284119","blue"
"284123","grey"
"284124","grey"
"284129","brown"
"284131","brown"
"284161","blue"
"284184","green"
"284185","blue"
"284186","grey"
"284191","grey"
"284194","grey"
"2842","grey"
"284207","blue"
"284215","grey"
"284217","grey"
"284232","grey"
"284233","brown"
"284240","grey"
"284241","grey"
"284252","yellow"
"284254","grey"
"284257","grey"
"284260","grey"
"284266","grey"
"284273","blue"
"284274","grey"
"284276","grey"
"284293","pink"
"284294","grey"
"284297","magenta"
"2843","turquoise"
"284306","grey"
"284307","green"
"284309","green"
"284312","greenyellow"
"284323","grey"
"284325","blue"
"284338","brown"
"284339","brown"
"284340","grey"
"284344","grey"
"284346","brown"
"284348","brown"
"284349","brown"
"284352","brown"
"284353","grey"
"284355","grey"
"284358","brown"
"284359","grey"
"284361","pink"
"284365","grey"
"284366","grey"
"284367","grey"
"284369","grey"
"284370","turquoise"
"284371","brown"
"284379","grey"
"284382","grey"
"284385","green"
"284390","grey"
"284391","brown"
"284395","yellow"
"2844","blue"
"284402","grey"
"284403","grey"
"284406","grey"
"284408","brown"
"284412","grey"
"284415","grey"
"284417","brown"
"284418","grey"
"284422","brown"
"284424","yellow"
"284427","turquoise"
"284433","grey"
"284434","purple"
"284439","brown"
"284440","turquoise"
"284443","turquoise"
"284451","blue"
"284454","blue"
"284459","green"
"284467","grey"
"284485","brown"
"284486","blue"
"284498","turquoise"
"2845","blue"
"284521","grey"
"284525","grey"
"284532","grey"
"284541","grey"
"284546","grey"
"284551","grey"
"284561","grey"
"284565","turquoise"
"284573","grey"
"284576","grey"
"284577","grey"
"284578","yellow"
"284581","grey"
"284593","grey"
"2846","grey"
"284600","grey"
"284611","blue"
"284612","grey"
"284613","grey"
"284615","yellow"
"284618","turquoise"
"284632","grey"
"284648","grey"
"284649","grey"
"284654","grey"
"284656","yellow"
"284661","grey"
"284677","grey"
"284680","turquoise"
"284688","grey"
"284695","salmon"
"284697","turquoise"
"2847","yellow"
"284702","grey"
"284716","yellow"
"284723","grey"
"284729","grey"
"284739","grey"
"284749","grey"
"284751","grey"
"284756","grey"
"284757","grey"
"284759","red"
"284788","grey"
"284798","yellow"
"2848","grey"
"284800","grey"
"284801","grey"
"284802","grey"
"284805","grey"
"284825","grey"
"284827","grey"
"284835","grey"
"284836","grey"
"284837","grey"
"284865","grey"
"284889","brown"
"284898","grey"
"2849","yellow"
"284900","grey"
"284904","grey"
"284930","blue"
"284933","tan"
"284942","grey"
"284948","pink"
"284950","grey"
"284958","grey"
"284992","pink"
"284996","grey"
"284998","magenta"
"285","red"
"2850","turquoise"
"285000","grey"
"285016","grey"
"285025","grey"
"285033","grey"
"285043","grey"
"285045","grey"
"285051","grey"
"285074","grey"
"285084","grey"
"285093","brown"
"285095","grey"
"285097","grey"
"285103","grey"
"28511","blue"
"285116","turquoise"
"28512","blue"
"285126","yellow"
"28513","black"
"28514","black"
"285141","grey"
"285148","yellow"
"285150","yellow"
"285154","yellow"
"285172","blue"
"285175","blue"
"285180","grey"
"285189","grey"
"285190","grey"
"285191","grey"
"285193","brown"
"285194","grey"
"285195","brown"
"2852","grey"
"285203","turquoise"
"285205","grey"
"285220","blue"
"285224","grey"
"285231","grey"
"285237","turquoise"
"285242","grey"
"285266","grey"
"285267","brown"
